x_m,y_m,vx_mps,heading_rad,kappa_radpm
-50.81410976825605,52.28240884147005,8.0,-0.20979480687224294,-0.09788738758243241
-50.721085894959714,52.26219397770873,8.0,-0.2163549489138957,-0.008792476693586364
-50.62807966392016,52.241896602157055,8.0,-0.21149289381945546,0.11052599608510087
-50.53494771062361,52.22218516058821,8.0,-0.20944958446910972,-0.10171857048999867
-50.441908983897875,52.202038423188625,8.0,-0.21508937801783695,0.003666723680195327
-50.34887136120896,52.1818857446589,8.0,-0.21001885548813165,0.10093712928734876
-50.25571713275815,52.16227981005424,8.0,-0.2079578648926005,-0.07737225555067807
-50.162596794711526,52.14251333245254,8.0,-0.20748321211110915,0.09614107787572487
-50.0693481159686,52.123361264470866,8.0,-0.1975424030322051,0.10789477284693855
-49.97594223507714,52.10499149085826,8.0,-0.1928988523939971,-0.015426630853459357
-49.882475324840506,52.086934834594814,7.911386104881423,-0.1859809649199648,0.15673322722830632
-49.78882224755032,52.069869697396804,8.0,-0.17621527251306685,0.048444083646198795
-49.69507558023766,52.05332654222257,8.0,-0.1738139363421492,0.005676436490716025
-49.60129600932423,52.03697099479938,8.0,-0.17067441180393605,0.049266647617479745
-49.50748488363056,52.02079752360302,8.0,-0.17317288866727848,-0.0984115876511824
-49.413765599528354,52.004099935134136,8.0,-0.17793041972932708,-0.008137580094140189
-49.32009985411063,51.98710443213163,8.0,-0.1822398957814568,-0.08273351625101258
-49.226571871351155,51.9693672256446,8.0,-0.19380353839975892,-0.1456612625216116
-49.13323098536855,51.950669310606315,8.0,-0.19862469805540575,0.024419066876538487
-49.03993045561645,51.93177219597162,8.0,-0.20332141414568553,-0.10419120394691096
-48.946780824057996,51.91214373167854,8.0,-0.21138951005457848,-0.054039517737228655
-48.85370396014704,51.89217385381825,8.0,-0.2088327702451389,0.07582227432201022
-48.760574615408586,51.872450258063125,8.0,-0.21179275374406364,-0.09849802752608705
-48.66756529283938,51.85216688513168,8.0,-0.21587001827059987,0.01406003978887014
-48.574527326465464,51.83201713727763,8.0,-0.20902688775719436,0.08812190783311959
-48.48139970162761,51.812285403745626,8.0,-0.2120701599713351,-0.09847245578350695
-48.38839231527593,51.791992937754934,8.0,-0.21563222627409748,0.02174735551919693
-48.29534651245041,51.77187959875013,8.0,-0.20878369001051378,0.07782420005581625
-48.20221251081775,51.752177682453166,8.0,-0.21091042517703315,-0.05860165541885639
-48.10912936722743,51.73223618293817,8.0,-0.2087327039272531,0.08225019211113113
-48.01591474956058,51.71292007468743,8.0,-0.1996820773842244,0.080581082657352
-47.92258156702938,51.69418292818248,8.0,-0.1981442624228768,0.012819578181228329
-47.82918379674197,51.67577443779509,8.0,-0.18872212489988094,0.1343291792710891
-47.735590029369206,51.658385226840274,8.0,-0.18002396542226548,0.05090998067828654
-47.64191068846747,51.641465105111365,8.0,-0.17804959451459976,0.022738333626347605
-47.54817879498678,51.624839501434536,8.0,-0.17233544616863528,0.045579448613724455
-47.454398240358806,51.60848952777657,8.0,-0.17484517785469375,-0.057249329656129166
-47.360683202583175,51.59176811020962,8.0,-0.1775683488519254,-0.020655703382104436
-47.26701191737415,51.57480217202208,8.0,-0.18157460522652952,-0.07366055052391189
-47.173465158725634,51.55716622151485,8.0,-0.1917345093330009,-0.09352576966825174
